-4.925339,1.968735,8.117996,9.697254,0.221680,0.003326,0.147736,0.266418
-4.320679,2.448502,8.430008,9.784092,0.103531,-0.392136,0.245712,0.474198
-3.829895,3.287903,7.320465,8.891997,0.066513,-0.259094,0.354691,0.444251
-3.278122,2.798325,8.950699,9.934370,-0.570725,-0.182129,0.210892,0.635116
-1.846970,1.768219,9.824310,10.151599,-0.303421,-0.849548,0.193542,0.922635
-0.339737,1.692596,9.157669,9.318970,0.015579,-0.548386,-0.126770,0.563063
0.824142,1.389908,9.597473,9.732551,-0.137131,-0.367462,-0.080109,0.400313
-0.078674,2.002945,9.433807,9.644413,0.061386,0.015549,0.635803,0.638949
-0.306717,1.386322,10.009277,10.109481,0.154114,0.264038,1.263413,1.299876
0.589645,0.863251,9.605850,9.662569,0.364853,-0.002289,1.234207,1.287008
1.826019,0.905609,10.279190,10.479324,0.030853,-0.058853,0.104126,0.123523
1.992798,2.106567,8.558502,9.036417,0.107330,0.070160,0.375946,0.397212
0.233353,2.572922,9.223709,9.578684,0.326492,0.388168,1.075501,1.189106
0.523834,1.469833,10.219605,10.338043,0.573654,0.358597,1.773117,1.897792
0.618118,1.400681,8.460876,8.598279,0.411163,0.457565,1.295548,1.434177
2.327301,1.160446,10.091583,10.421277,0.131149,0.326340,1.385101,1.429057
1.169907,1.373642,9.192368,9.367774,0.234741,0.645218,2.224426,2.327978
1.613525,-0.232666,10.212189,10.341489,0.690445,0.916809,2.908463,3.126725
1.767868,0.697189,7.629608,7.862719,0.714767,0.711914,1.470978,1.783673
3.024094,0.215759,6.495422,7.168138,0.893738,0.385971,1.162003,1.515913
5.715073,4.465408,10.632843,12.870869,1.072739,-0.471558,-0.522873,1.283172
-4.171356,11.464645,8.386703,14.804564,1.071503,0.791702,-2.352753,2.703767
-6.432098,2.027359,1.288391,6.866005,1.942963,1.590958,-0.313095,2.530668
-4.796127,6.439240,-6.061401,10.060180,1.083099,1.218445,1.494934,2.211909
3.073868,6.143967,-3.135941,7.551895,-1.000656,-0.737274,2.967590,3.217371
6.695404,8.811722,4.106659,11.804216,-2.162384,1.480393,1.108978,2.845575
2.667328,6.410538,8.246964,10.780633,-0.211670,0.149078,-0.495010,0.558627
3.317215,6.752472,5.754837,9.471956,0.114288,0.243027,-0.410706,0.490717
1.418747,6.878098,4.692429,8.446298,0.345795,0.495560,-0.136810,0.619573
1.998062,8.161591,4.469650,9.517436,0.179169,0.418945,-0.269226,0.529244
-0.556519,7.634460,5.638077,9.506977,-0.183685,0.690918,-0.787598,1.063681
-1.080551,8.022583,3.983429,9.022036,0.885193,0.340759,0.254272,0.982007
-0.636917,8.451126,3.511566,9.173783,0.036209,-0.043350,0.091415,0.107458
-0.837921,8.461655,3.641495,9.249984,0.177933,0.057571,0.024216,0.188576
-0.656540,8.716019,2.994232,9.239343,0.382813,0.155304,0.141006,0.436518
-0.537140,8.877777,1.778442,9.070077,0.298645,0.343201,0.024826,0.455623
