-5.424240,1.058273,8.033279,9.750687,-0.724167,0.503372,-0.837830,1.216454
-5.076569,-1.242188,8.839905,10.269299,-0.850861,-0.755722,-0.104675,1.142820
-4.716675,-2.027512,8.832718,10.216395,0.038300,0.585724,0.411133,0.716638
-5.875519,-1.076614,7.560226,9.635240,0.445618,-0.195923,-0.000824,0.486787
-4.469498,-0.333633,8.768112,9.847208,-0.260529,-0.822922,0.099854,0.868934
-2.992889,-0.372162,10.268417,10.702163,0.217270,-0.860672,0.172531,0.904284
-0.343567,-0.388916,9.750610,9.764410,0.441711,-0.861511,0.282608,1.008552
-0.375381,0.120285,8.932510,8.941204,0.131882,-0.299408,-0.354996,0.482763
0.581024,1.479401,9.415375,9.548586,-0.014603,-0.062759,0.325989,0.332296
-0.653198,1.324341,9.497452,9.611563,-0.069092,0.322922,0.568619,0.657556
0.373337,0.709869,11.309540,11.337944,0.151306,0.164719,1.037750,1.061580
0.339829,0.236084,9.219650,9.228931,0.397720,0.110352,0.759811,0.864680
-0.686935,1.338226,8.618088,8.748381,-0.132004,-0.097946,0.242294,0.292788
1.367310,1.602875,11.063797,11.262608,-0.204697,-0.282669,-0.230743,0.418384
1.075867,0.840515,9.316071,9.415579,0.173294,-0.149384,-0.633789,0.673821
-0.451721,1.238678,7.843048,7.953099,-0.132874,0.172043,-0.516251,0.560151
-0.182282,2.050812,11.330826,11.516365,-0.169632,-0.021835,0.299957,0.345291
-0.074600,0.303803,10.136810,10.141636,0.317825,-0.134476,0.816132,0.886097
0.100311,0.539978,6.990723,7.012264,-0.043564,0.139908,0.280411,0.316389
0.392471,0.396652,12.683014,12.695283,-0.706345,-0.021225,0.086044,0.711883
2.104538,1.024765,7.984711,8.320747,0.785858,0.124893,-0.084137,0.800156
0.163956,2.194855,6.986908,7.325377,0.391861,-0.043579,0.166794,0.428106
-0.681183,7.493042,2.796829,8.026951,1.118424,0.400269,0.280777,1.220623
1.447235,3.419022,9.987747,10.655482,0.012405,0.109131,-0.698547,0.707129
-0.111938,-7.051010,17.044418,18.445636,0.691559,-0.743027,-0.652741,1.206819
-2.069031,7.570572,10.688355,13.260293,-0.936264,2.076218,-0.444305,2.320491
-1.876648,2.014679,6.784714,7.322095,0.838150,-1.896454,0.410400,2.113637
1.264893,5.887222,8.262756,10.224113,0.232193,0.138336,-0.038818,0.273052
-1.773987,3.961243,7.813614,8.938178,-0.848541,1.009415,-0.126663,1.324758
-3.100098,4.756378,8.905701,10.561498,-0.152893,0.457932,-0.000824,0.482782
-5.454636,4.531693,9.259125,11.662790,-0.177094,-1.287170,-0.307358,1.335155
1.931061,0.988388,6.522461,6.873747,0.231705,-1.077042,0.352249,1.156627
1.464935,0.132721,10.306946,10.411378,-0.497543,1.095413,-0.313828,1.243369
-2.095108,1.926376,9.540283,9.955773,-0.617645,0.925476,0.075165,1.115187
-3.300842,0.437088,8.557312,9.182276,-1.343826,-0.149017,-0.264954,1.377779
-1.892670,-0.326218,10.659653,10.831289,0.884338,-1.031113,-0.386887,1.412420
-0.891281,0.597168,10.488556,10.543282,-1.446579,-0.267899,0.433136,1.533612
1.324478,-3.770447,8.326172,9.235564,1.516464,-0.043961,1.334152,2.020287
0.632477,1.223602,11.183197,11.267703,0.940903,0.822983,-0.173447,1.262015
-2.098694,2.636810,7.309692,8.049154,0.928818,-0.652359,-0.494522,1.238074
-1.344711,3.713821,9.529999,10.316084,0.533707,-0.048706,0.159714,0.559217
0.106049,4.067963,7.819840,8.815297,-0.186127,-0.206680,0.100937,0.295885
-0.045166,3.489380,9.088760,9.735675,0.255157,-0.273376,-1.304031,1.356591
-1.848648,4.795380,8.387894,9.837171,0.338959,0.533310,-0.146698,0.648716
-2.279358,5.080597,7.649719,9.461826,0.093765,0.303864,0.203079,0.377314
-2.261887,5.125824,7.754517,9.566751,0.045135,0.223236,0.158112,0.277256
-2.229828,5.313660,7.478867,9.441428,0.040497,0.067459,0.099838,0.127116
-2.392777,5.263886,7.498962,9.469335,0.008240,0.093597,0.054764,0.108754
-2.549744,5.389267,7.270218,9.402205,-0.005447,0.181824,0.063065,0.192527
