-0.315323,-0.523865,9.973038,9.991764,-0.001816,-0.003830,-0.000641,0.004287
-0.299774,-0.499939,9.648209,9.665802,0.000015,-0.004120,0.000259,0.004128
-0.287811,-0.511902,9.824081,9.841618,0.003677,-0.004745,0.000259,0.006009
-0.291397,-0.502335,9.919785,9.936769,-0.000595,-0.003525,0.000259,0.003584
-0.310547,-0.509506,9.932953,9.950859,-0.001205,-0.002289,0.000259,0.002600
-0.283020,-0.509506,9.925766,9.942863,-0.001205,-0.003525,0.000259,0.003734
-0.342606,-0.455673,9.871445,9.887893,-0.002426,-0.002777,0.001373,0.003935
-0.346191,-0.454956,9.879105,9.895632,-0.001816,-0.002655,0.000992,0.003366
-0.339020,-0.459503,9.878860,9.895351,-0.002670,-0.002533,0.000992,0.003812
-0.291397,-0.511902,9.915009,9.932490,-0.001205,-0.002899,0.000259,0.003150
-0.314133,-0.502335,9.946106,9.963736,-0.000610,-0.002289,0.000259,0.002383
-0.294983,-0.484390,9.949707,9.965858,-0.001816,-0.002289,0.000259,0.002933
-0.305756,-0.514297,9.934143,9.952145,-0.001205,-0.002289,-0.000946,0.002754
-0.312927,-0.492767,9.944916,9.962033,-0.001205,-0.002899,-0.000336,0.003158
-0.304550,-0.501129,9.928162,9.945465,-0.001816,-0.002899,-0.000336,0.003437
-0.296188,-0.504730,9.949707,9.966903,-0.001205,-0.002289,0.000259,0.002600
-0.293793,-0.520279,9.937744,9.955690,-0.000610,-0.002289,0.000259,0.002383
-0.290207,-0.502335,9.937729,9.954648,-0.001816,-0.002289,-0.000946,0.003071
-0.305756,-0.526260,9.856384,9.875158,0.000015,-0.002289,-0.000336,0.002313
-0.302170,-0.495148,10.003540,10.020344,-0.001205,-0.002289,-0.000946,0.002754
-0.289001,-0.503525,9.944916,9.961848,-0.000610,-0.002899,0.000259,0.002974
-0.293793,-0.508316,9.930557,9.947898,-0.000610,-0.003525,0.000259,0.003587
-0.291397,-0.513092,9.925766,9.943290,-0.001816,-0.002289,0.000259,0.002933
-0.354324,-0.456863,9.864273,9.881202,-0.001099,-0.002533,0.000259,0.002773
-0.345947,-0.462616,9.875519,9.892399,-0.001572,-0.002533,-0.000229,0.002990
-0.343079,-0.460464,9.873367,9.890051,-0.001205,-0.002533,-0.000458,0.002842
-0.294998,-0.516693,9.924576,9.942394,-0.001205,-0.002289,-0.000946,0.002754
-0.317719,-0.504715,9.940125,9.958000,-0.001816,-0.002289,-0.000336,0.002941
-0.312943,-0.499939,9.944916,9.962390,-0.001816,-0.002899,0.000259,0.003431
-0.298584,-0.520279,9.929367,9.947471,-0.001816,-0.002899,0.000259,0.003431
-0.293793,-0.507111,9.920990,9.938285,-0.001205,-0.002289,-0.000336,0.002609
-0.316528,-0.491562,9.941330,9.958507,-0.001816,-0.002899,0.000259,0.003431
-0.298569,-0.503525,9.925781,9.943028,-0.000610,-0.002289,0.000259,0.002383
-0.277039,-0.484390,9.947311,9.962951,-0.001205,-0.002289,0.000259,0.002600
-0.308151,-0.504715,9.923370,9.940974,-0.001205,-0.002899,0.000259,0.003150
-0.296188,-0.526260,9.928162,9.946510,-0.001205,-0.002899,-0.000336,0.003158
