-3.574112,1.047730,9.323013,10.039452,-0.714752,-0.045792,-0.369049,0.805708
-3.000794,-1.020859,10.468216,10.937571,-0.762909,-0.259949,-0.192993,0.828764
-2.506668,-0.191986,9.381393,9.712404,1.211273,0.474899,-0.076447,1.303287
-3.781326,1.985718,7.909088,8.988614,0.277634,-0.377228,0.105957,0.480217
-2.122864,1.379852,10.350250,10.655432,-0.237686,-0.011703,0.530991,0.581879
-2.024994,0.513657,9.162216,9.397375,-0.344330,-0.628174,0.542725,0.898730
-0.834808,0.360275,9.854218,9.896075,0.211411,-0.357315,-0.096970,0.426347
-0.152603,0.786682,9.891556,9.923963,0.267731,-0.155487,-0.864700,0.918457
0.241241,1.588043,8.989700,9.132075,0.138596,-0.412903,-0.578445,0.724083
0.201767,2.596130,9.375412,9.730311,0.155334,-0.240646,-0.309418,0.421638
-0.278229,1.665802,9.979843,10.121738,0.065903,0.030334,0.048660,0.087357
0.234070,1.384171,9.345993,9.450836,0.097427,0.061234,0.425064,0.440365
0.617157,1.510025,9.715195,9.851196,-0.071411,-0.297577,-0.399582,0.503306
0.888748,2.132645,9.200974,9.486620,-0.111603,-0.311508,-0.634277,0.715402
1.289780,2.301575,8.739410,9.128969,-0.230835,-0.255173,-0.524078,0.626942
0.510437,2.665283,9.533112,9.911836,-0.079102,0.055130,-0.059341,0.113216
1.866928,1.081711,10.482101,10.701868,0.251984,-0.397751,0.361527,0.593635
2.328033,1.151825,8.435043,8.825894,-0.063095,-0.191284,-0.249802,0.320892
2.601288,1.853409,9.414658,9.941710,-0.310257,-0.202164,-0.841110,0.919019
2.446716,2.630112,8.622162,9.340534,-0.039276,-0.239548,-0.789932,0.826389
2.078217,2.031906,9.885803,10.304209,-0.114655,-0.452728,-0.870194,0.987596
1.182816,2.827515,6.879700,7.531544,0.480560,-0.481201,-1.089493,1.284324
-0.415344,3.467362,6.409271,7.298895,0.411041,-0.631348,-0.940933,1.205367
2.211014,3.369980,8.777206,9.658400,0.075684,-1.741531,-1.248932,2.144409
2.448151,7.416718,10.173431,12.825749,-0.034393,-1.994309,-0.970871,2.218342
6.454453,5.927658,0.405685,8.772780,1.783279,-2.768997,-0.223053,3.301088
7.590805,2.808624,-11.032257,13.682814,2.453156,-0.136795,0.772644,2.575590
4.740707,4.492676,-8.977051,11.101616,0.223511,0.194519,-0.546433,0.621597
4.587814,4.466599,-4.601303,7.884829,-1.397339,0.857559,-0.061539,1.640656
5.889984,6.529938,1.972504,9.012368,-1.349335,1.576294,0.401001,2.113341
6.677704,4.290726,4.087524,8.928041,0.046112,2.519592,1.204269,2.792980
4.185333,1.149674,10.381119,11.251951,-1.911804,1.317780,-0.014267,2.322012
3.143265,-0.135986,9.298126,9.815995,-0.841949,1.041794,0.791946,1.556082
1.743942,-0.783966,10.257889,10.434569,1.084702,-0.756943,0.769104,1.530053
4.152786,-0.437012,8.872681,9.806175,0.646713,0.761154,1.766144,2.029004
3.302628,0.152817,9.006683,9.594324,0.078735,-0.250168,0.005280,0.262319
3.213608,0.207626,9.240707,9.785758,-0.012039,0.259506,0.147614,0.298795
2.766632,0.190628,9.137817,9.549361,0.002258,0.106308,0.014328,0.107293
